LBT345;Vattenförsörjnings- och avloppsteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0102;Tentamen;6;2014-08-19;3;2;25
LBT345;Vattenförsörjnings- och avloppsteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0102;Tentamen;6;2014-08-19;4;1;13
LBT345;Vattenförsörjnings- och avloppsteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0102;Tentamen;6;2014-08-19;5;1;13
LBT345;Vattenförsörjnings- och avloppsteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0102;Tentamen;6;2014-08-19;U;4;50
DAT220;Advanced software architecture;MPSOF;SOFTWARE ENGINEERING - UTVECKLING OCH IMPLEMENTERING AV MJUKVARA, MASTERPROGRAM;0209;Projekt;2,5;2014-08-18;G;1;100
DAT220;Advanced software architecture;MPSOF;SOFTWARE ENGINEERING - UTVECKLING OCH IMPLEMENTERING AV MJUKVARA, MASTERPROGRAM;0109;Tentamen;5;2014-08-18;3;2;67
DAT220;Advanced software architecture;MPSOF;SOFTWARE ENGINEERING - UTVECKLING OCH IMPLEMENTERING AV MJUKVARA, MASTERPROGRAM;0109;Tentamen;5;2014-08-18;4;1;33
EME102;Aktiva mikrovågskretsar;MPWPS;TRÅDLÖS TEKNIK, FOTONIK OCH RYMDTEKNIK, MASTERPROGRAM;0111;Laboration;1,5;2014-08-18;G;1;100
EME102;Aktiva mikrovågskretsar;MPWPS;TRÅDLÖS TEKNIK, FOTONIK OCH RYMDTEKNIK, MASTERPROGRAM;0211;Tentamen;6;2014-08-18;3;4;44
EME102;Aktiva mikrovågskretsar;MPWPS;TRÅDLÖS TEKNIK, FOTONIK OCH RYMDTEKNIK, MASTERPROGRAM;0211;Tentamen;6;2014-08-18;4;1;11
EME102;Aktiva mikrovågskretsar;MPWPS;TRÅDLÖS TEKNIK, FOTONIK OCH RYMDTEKNIK, MASTERPROGRAM;0211;Tentamen;6;2014-08-18;U;4;44
LKT032;Allmän och oorganisk kemi;TIKEL;KEMITEKNIK, HÖGSKOLEINGENJÖR;0103;Tentamen;6;2014-08-18;3;2;67
LKT032;Allmän och oorganisk kemi;TIKEL;KEMITEKNIK, HÖGSKOLEINGENJÖR;0103;Tentamen;6;2014-08-18;U;1;33
MVE136;Analys av stokastiska signaler;MPCOM;KOMMUNIKATIONSSYSTEM, MASTERPROGRAM;0111;Tentamen;6;2014-08-18;4;1;100
KAM010;Analytisk kemi;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0193;Tentamen;4,5;2014-08-18;3;1;100
KBT240;Analytisk kemi;TIKEL;KEMITEKNIK, HÖGSKOLEINGENJÖR;0113;Tentamen;6;2014-08-18;3;1;50
KBT240;Analytisk kemi;TIKEL;KEMITEKNIK, HÖGSKOLEINGENJÖR;0113;Tentamen;6;2014-08-18;U;1;50
ARK347;Arkitekturarv och stadsomvandling;MPDSD;ARKITEKTUR OCH PLANERING FÖR HÅLLBAR UTVECKLING, MASTERPROGRAM;0310;Projekt;7,5;2014-08-18;4;1;100
TDA342;Avancerad funktionell programmering;MPALG;DATAVETENSKAP - ALGORITMER, PROGRAMSPRÅK OCH LOGIK, MASTERPROGRAM;0110;Laboration;4,5;2014-08-18;3;2;100
LMU233;Avancerad tillverkningsteknik;TIMAL;MASKINTEKNIK, HÖGSKOLEINGENJÖR;0102;Tentamen;7,5;2014-08-18;U;1;100
MTF072;Beräkningsmetoder inom strömningsmekanik (CFD);MPAME;TILLÄMPAD MEKANIK, MASTERPROGRAM;0107;Tentamen;7,5;2014-08-18;U;1;100
VBF018;Byggnadsfysik;TKATK;ARKITEKTUR OCH TEKNIK;0205;Konstruktionsövning;1,5;2014-08-18;G;3;100
BOM101;Byggnadsfysik, inneklimat och tekniska system;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0110;Tentamen;4;2014-08-18;3;2;100
VBF056;Byggnadsmaterial;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0105;Tentamen;4,5;2014-08-18;3;21;58
VBF056;Byggnadsmaterial;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0105;Tentamen;4,5;2014-08-18;4;5;14
VBF056;Byggnadsmaterial;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0105;Tentamen;4,5;2014-08-18;U;10;28
DAT105;Datorarkitektur;MPEES;INBYGGDA ELEKTRONIKSYSTEM, MASTERPROGRAM;0207;Tentamen;6;2014-08-18;3;2;67
DAT105;Datorarkitektur;MPEES;INBYGGDA ELEKTRONIKSYSTEM, MASTERPROGRAM;0207;Tentamen;6;2014-08-18;4;1;33
MVE070;Diskret matematik;TIDAL;DATATEKNIK, HÖGSKOLEINGENJÖR;0105;Tentamen;3;2014-08-18;3;2;17
MVE070;Diskret matematik;TIDAL;DATATEKNIK, HÖGSKOLEINGENJÖR;0105;Tentamen;3;2014-08-18;4;6;50
MVE070;Diskret matematik;TIDAL;DATATEKNIK, HÖGSKOLEINGENJÖR;0105;Tentamen;3;2014-08-18;5;2;17
MVE070;Diskret matematik;TIDAL;DATATEKNIK, HÖGSKOLEINGENJÖR;0105;Tentamen;3;2014-08-18;U;2;17
LMU450;Ekonomi & organisation;TIELL;ELEKTROTEKNIK, HÖGSKOLEINGENJÖR;0103;Tentamen;6;2014-08-18;3;2;20
LMU450;Ekonomi & organisation;TIELL;ELEKTROTEKNIK, HÖGSKOLEINGENJÖR;0103;Tentamen;6;2014-08-18;4;2;20
LMU450;Ekonomi & organisation;TIELL;ELEKTROTEKNIK, HÖGSKOLEINGENJÖR;0103;Tentamen;6;2014-08-18;U;6;60
TEK396;Ekonomistyrning;TIEPL;EKONOMI OCH PRODUKTIONSTEKNIK, HÖGSKOLEINGENJÖR;0312;Tentamen;3,5;2014-08-18;3;1;50
TEK396;Ekonomistyrning;TIEPL;EKONOMI OCH PRODUKTIONSTEKNIK, HÖGSKOLEINGENJÖR;0312;Tentamen;3,5;2014-08-18;4;1;50
EEM076;Elektriska kretsar och fält;TKDAT;DATATEKNIK, CIVILINGENJÖR;0105;Tentamen;6;2014-08-18;3;13;36
EEM076;Elektriska kretsar och fält;TKDAT;DATATEKNIK, CIVILINGENJÖR;0105;Tentamen;6;2014-08-18;4;6;17
EEM076;Elektriska kretsar och fält;TKDAT;DATATEKNIK, CIVILINGENJÖR;0105;Tentamen;6;2014-08-18;5;1;3
EEM076;Elektriska kretsar och fält;TKDAT;DATATEKNIK, CIVILINGENJÖR;0105;Tentamen;6;2014-08-18;U;16;44
TME245;Finita elementmetoden - strukturer;MPAME;TILLÄMPAD MEKANIK, MASTERPROGRAM;0111;Tentamen;7,5;2014-08-18;3;3;60
TME245;Finita elementmetoden - strukturer;MPAME;TILLÄMPAD MEKANIK, MASTERPROGRAM;0111;Tentamen;7,5;2014-08-18;4;2;40
RRY055;Fjärranalys;MPWPS;TRÅDLÖS TEKNIK, FOTONIK OCH RYMDTEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2014-08-18;3;1;50
RRY055;Fjärranalys;MPWPS;TRÅDLÖS TEKNIK, FOTONIK OCH RYMDTEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2014-08-18;4;1;50
TMA362;Fourieranalys;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0101;Tentamen;7,5;2014-08-18;3;1;33
TMA362;Fourieranalys;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0101;Tentamen;7,5;2014-08-18;5;2;67
MVE800;Förberedande introduktionskurs i matematik;CA;-;0106;Tentamen, del A;4,5;2014-08-18;G;53;100
MVE800;Förberedande introduktionskurs i matematik;CA;-;0206;Tentamen, del B;3;2014-08-18;G;61;100
LNC223;Företagsekonomi: kalkylering;TSLOG;SJÖFART OCH LOGISTIK;0108;Tentamen;7,5;2014-08-18;4;2;67
LNC223;Företagsekonomi: kalkylering;TSLOG;SJÖFART OCH LOGISTIK;0108;Tentamen;7,5;2014-08-18;U;1;33
PPU105;Grafisk design och presentation;TKDES;TEKNISK DESIGN, CIVILINGENJÖR;0107;Tentamen;4,5;2014-08-18;3;1;100
MTT040;Högspänningsteknik 2;MPEPO;ELKRAFTTEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2014-08-18;3;2;67
MTT040;Högspänningsteknik 2;MPEPO;ELKRAFTTEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2014-08-18;4;1;33
SSY095;Image analysis;MPBME;MEDICINSK TEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2014-08-18;3;3;25
SSY095;Image analysis;MPBME;MEDICINSK TEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2014-08-18;4;2;17
SSY095;Image analysis;MPBME;MEDICINSK TEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2014-08-18;U;7;58
LMT968;Industriell ekonomi och organisation;TIMEL;MEKATRONIK, HÖGSKOLEINGENJÖR;0112;Tentamen;6;2014-08-18;U;1;100
LBT053;Installationsteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0100;Tentamen;6;2014-08-18;3;6;86
LBT053;Installationsteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0100;Tentamen;6;2014-08-18;4;1;14
LBT024;Introduktion bygg och anläggning;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0111;Projekt;6;2014-08-18;G;1;100
DAT093;Introduktion till elektroniksystemkonstruktion;MPEES;INBYGGDA ELEKTRONIKSYSTEM, MASTERPROGRAM;0213;Tentamen;2,5;2014-08-18;3;1;100
DATX02;Kandidatarbete vid Data- och informationsteknik;TKDAT;DATATEKNIK, CIVILINGENJÖR;0206;Projekt, del B;15;2014-08-18;3;1;100
KOO081;Kemi;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0302;Tentamen;4,5;2014-08-18;3;7;78
KOO081;Kemi;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0302;Tentamen;4,5;2014-08-18;4;1;11
KOO081;Kemi;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0302;Tentamen;4,5;2014-08-18;U;1;11
KOO041;Kemi med biokemi;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0402;Tentamen;4,5;2014-08-18;3;9;43
KOO041;Kemi med biokemi;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0402;Tentamen;4,5;2014-08-18;4;7;33
KOO041;Kemi med biokemi;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0402;Tentamen;4,5;2014-08-18;5;3;14
KOO041;Kemi med biokemi;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0402;Tentamen;4,5;2014-08-18;U;2;10
KOO042;Kemi med biokemi;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0311;Tentamen;4,5;2014-08-18;3;9;56
KOO042;Kemi med biokemi;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0311;Tentamen;4,5;2014-08-18;4;2;13
KOO042;Kemi med biokemi;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0311;Tentamen;4,5;2014-08-18;U;5;31
TMA660;Linjär algebra och geometri;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0193;Tentamen;4,5;2014-08-18;3;10;45
TMA660;Linjär algebra och geometri;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0193;Tentamen;4,5;2014-08-18;4;4;18
TMA660;Linjär algebra och geometri;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0193;Tentamen;4,5;2014-08-18;5;1;5
TMA660;Linjär algebra och geometri;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0193;Tentamen;4,5;2014-08-18;U;7;32
TEK380;Logistik;TIEPL;EKONOMI OCH PRODUKTIONSTEKNIK, HÖGSKOLEINGENJÖR;0110;Tentamen;6;2014-08-18;3;4;57
TEK380;Logistik;TIEPL;EKONOMI OCH PRODUKTIONSTEKNIK, HÖGSKOLEINGENJÖR;0110;Tentamen;6;2014-08-18;5;1;14
TEK380;Logistik;TIEPL;EKONOMI OCH PRODUKTIONSTEKNIK, HÖGSKOLEINGENJÖR;0110;Tentamen;6;2014-08-18;U;2;29
SJO180;Logistikens grunder;TSLOG;SJÖFART OCH LOGISTIK;0107;Inlämningsuppgift;7,5;2014-08-18;3;1;100
ARKX03;Masterexamensarbete vid Arkitektur;TKARK;ARKITEKTUR;0108;Examensarbete;30;2014-08-18;G;1;100
DATX05;Masterexamensarbete vid Data- och informationsteknik;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-18;G;1;100
MVEX03;Masterexamensarbete vid Matematiska vetenskaper;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-18;G;2;100
SSYX04;Masterexamensarbete vid Signaler och system;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-18;G;2;100
TEKX08;Masterexamensarbete vid Teknikens ekonomi och organisation;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-18;G;3;100
TIFX60;Masterexamensarbete vid Teknisk fysik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0109;Examensarbete, del A;30;2014-08-18;G;1;100
TMEX04;Masterexamensarbete vid Tillämpad mekanik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-18;G;2;100
MVE335;Matematik 1;TISJL;SJÖINGENJÖR;0109;Tentamen;7,5;2014-08-18;3;10;59
MVE335;Matematik 1;TISJL;SJÖINGENJÖR;0109;Tentamen;7,5;2014-08-18;4;1;6
MVE335;Matematik 1;TISJL;SJÖINGENJÖR;0109;Tentamen;7,5;2014-08-18;U;6;35
DAT060;Matematisk logik för datavetenskap;MPALG;DATAVETENSKAP - ALGORITMER, PROGRAMSPRÅK OCH LOGIK, MASTERPROGRAM;0106;Tentamen;7,5;2014-08-18;3;2;25
DAT060;Matematisk logik för datavetenskap;MPALG;DATAVETENSKAP - ALGORITMER, PROGRAMSPRÅK OCH LOGIK, MASTERPROGRAM;0106;Tentamen;7,5;2014-08-18;4;2;25
DAT060;Matematisk logik för datavetenskap;MPALG;DATAVETENSKAP - ALGORITMER, PROGRAMSPRÅK OCH LOGIK, MASTERPROGRAM;0106;Tentamen;7,5;2014-08-18;5;2;25
DAT060;Matematisk logik för datavetenskap;MPALG;DATAVETENSKAP - ALGORITMER, PROGRAMSPRÅK OCH LOGIK, MASTERPROGRAM;0106;Tentamen;7,5;2014-08-18;U;2;25
TME010;Mekanik;TKDES;TEKNISK DESIGN, CIVILINGENJÖR;0205;Tentamen;6;2014-08-18;3;1;100
TME011;Mekanik;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0213;Tentamen;6;2014-08-18;3;3;50
TME011;Mekanik;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0213;Tentamen;6;2014-08-18;4;1;17
TME011;Mekanik;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0213;Tentamen;6;2014-08-18;U;2;33
LMT211;Mekanik, fortsättningskurs;TIMAL;MASKINTEKNIK, HÖGSKOLEINGENJÖR;0102;Tentamen;7,5;2014-08-18;4;1;33
LMT211;Mekanik, fortsättningskurs;TIMAL;MASKINTEKNIK, HÖGSKOLEINGENJÖR;0102;Tentamen;7,5;2014-08-18;U;2;67
MTT100;Mekanisk prestanda för konstruktionsmaterial;MPAEM;MATERIALTEKNIK, MASTERPROGRAM;0111;Tentamen, del A;6;2014-08-18;4;1;100
MCC086;Mikroelektronik;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0111;Tentamen;3;2014-08-18;3;2;20
MCC086;Mikroelektronik;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0111;Tentamen;3;2014-08-18;4;1;10
MCC086;Mikroelektronik;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0111;Tentamen;3;2014-08-18;U;7;70
LNC022;Nautisk matematik;TSJKL;SJÖKAPTENSPROGRAM;0111;Tentamen;7;2014-08-18;3;2;25
LNC022;Nautisk matematik;TSJKL;SJÖKAPTENSPROGRAM;0111;Tentamen;7;2014-08-18;4;1;13
LNC022;Nautisk matematik;TSJKL;SJÖKAPTENSPROGRAM;0111;Tentamen;7;2014-08-18;5;1;13
LNC022;Nautisk matematik;TSJKL;SJÖKAPTENSPROGRAM;0111;Tentamen;7;2014-08-18;U;4;50
SJO601;Navigation;FAVII;Fartygsbefäl klass VII;0110;Tentamen, del A;4,5;2014-08-18;5;1;100
TMA690;Partiella differentialekvationer;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0194;Tentamen;4,5;2014-08-18;3;2;50
TMA690;Partiella differentialekvationer;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0194;Tentamen;4,5;2014-08-18;U;2;50
TDA143;Programmerade system;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0105;Tentamen;4,5;2014-08-18;3;1;50
TDA143;Programmerade system;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0105;Tentamen;4,5;2014-08-18;4;1;50
LBT822;Projektarbete industribyggnad;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0312;Projekt, del C;1,5;2014-08-18;G;2;100
DAT230;Requirements engineering;MPSOF;SOFTWARE ENGINEERING - UTVECKLING OCH IMPLEMENTERING AV MJUKVARA, MASTERPROGRAM;0210;Tentamen;4;2014-08-18;3;2;40
DAT230;Requirements engineering;MPSOF;SOFTWARE ENGINEERING - UTVECKLING OCH IMPLEMENTERING AV MJUKVARA, MASTERPROGRAM;0210;Tentamen;4;2014-08-18;U;3;60
ADP020;Rita och modellera med dator;TKARK;ARKITEKTUR;0191;övning;3;2014-08-18;G;1;100
ARK101;Rum och geometri;TKATK;ARKITEKTUR OCH TEKNIK;0110;Projekt, del A;6;2014-08-18;G;1;100
SJO126;Sjötransport av kondenserade gaser;TSJKL;SJÖKAPTENSPROGRAM;0112;Tentamen;7,5;2014-08-18;G;1;100
TDA602;Språkbaserad datasäkerhet;MPALG;DATAVETENSKAP - ALGORITMER, PROGRAMSPRÅK OCH LOGIK, MASTERPROGRAM;0112;Projekt;4,5;2014-08-18;5;1;100
MTF052;Strömningsmekanik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0106;Tentamen;6;2014-08-18;3;5;56
MTF052;Strömningsmekanik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0106;Tentamen;6;2014-08-18;4;1;11
MTF052;Strömningsmekanik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0106;Tentamen;6;2014-08-18;U;3;33
LNC046;Terrester navigation;TSJKL;SJÖKAPTENSPROGRAM;0108;Tentamen;6;2014-08-18;3;4;80
LNC046;Terrester navigation;TSJKL;SJÖKAPTENSPROGRAM;0108;Tentamen;6;2014-08-18;U;1;20
LMU605;Ytmodellering, fortsättningskurs;TIDSL;DESIGN OCH PRODUKTUTVECKLING, HÖGSKOLEINGENJÖR;0108;Projekt;7,5;2014-08-18;4;1;100
KBT168;Kärnkemi II;MPNUE;KÄRNTEKNIK, MASTERPROGRAM;0213;Tentamen;5;2014-08-17;U;1;100
BOMX03;Examensarbete vid Bygg- och miljöteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0108;Examensarbete;15;2014-08-16;G;1;100
TMEX02;Kandidatarbete vid Tillämpad mekanik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0206;Projekt, del B;15;2014-08-16;5;1;100
ESSX08;Automation;TAUTA;AUTOMATION OCH MEKATRONIK;0104;Examensarbete;30;2014-08-15;G;1;100
ARKX03;Masterexamensarbete vid Arkitektur;TKARK;ARKITEKTUR;0108;Examensarbete;30;2014-08-15;G;1;100
TMA321;Matematisk statistik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0194;Tentamen;4,5;2014-08-15;3;1;100
TEK470;Affärsutveckling;TAFFK;AFFÄRSUTVECKLING OCH ENTREPRENÖRSKAP INOM BYGGTEKNIK;0113;Tentamen, del A;4;2014-08-14;3;2;67
TEK470;Affärsutveckling;TAFFK;AFFÄRSUTVECKLING OCH ENTREPRENÖRSKAP INOM BYGGTEKNIK;0113;Tentamen, del A;4;2014-08-14;4;1;33
EDA331;Datorsystemteknik;TKDAT;DATATEKNIK, CIVILINGENJÖR;0205;Laboration;1,5;2014-08-14;G;2;100
LMTX38;Examensarbete vid Data- och informationsteknik;TIDAL;DATATEKNIK, HÖGSKOLEINGENJÖR;0105;Examensarbete;15;2014-08-14;G;2;100
ENM125;Hållbara elkraftsystem;MPSES;HÅLLBARA ENERGISYSTEM, MASTERPROGRAM;0111;Tentamen;7,5;2014-08-14;3;1;33
ENM125;Hållbara elkraftsystem;MPSES;HÅLLBARA ENERGISYSTEM, MASTERPROGRAM;0111;Tentamen;7,5;2014-08-14;U;2;67
LKT084;Industriell kemi;TIKEL;KEMITEKNIK, HÖGSKOLEINGENJÖR;0109;Tentamen;3;2014-08-14;3;1;100
ENMX04;Masterexamensarbete vid Energi och miljö;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-14;G;1;100
TIFX03;Masterexamensarbete vid Teknisk fysik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-14;G;1;100
TMEX04;Masterexamensarbete vid Tillämpad mekanik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-14;G;2;100
BOMX03;Examensarbete vid Bygg- och miljöteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0108;Examensarbete;15;2014-08-13;G;2;100
TIF085;Fysik för ingenjörer;TKDAT;DATATEKNIK, CIVILINGENJÖR;0205;Laboration;1,5;2014-08-13;G;1;100
ARKX01;Kandidatarbete vid Arkitektur;TKARK;ARKITEKTUR;0106;Projekt, del A;0;2014-08-13;G;1;100
ARKX01;Kandidatarbete vid Arkitektur;TKARK;ARKITEKTUR;0206;Projekt, del B;15;2014-08-13;G;1;100
BOMX02;Masterexamensarbete vid Bygg- och miljöteknik;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-13;G;2;100
PPUX05;Masterexamensarbete vid Produkt- och produktionsutveckling;TKDES;TEKNISK DESIGN, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-13;G;1;100
ESS011;Matematisk statistik och signalbehandling;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0206;Konstruktionsövning + lab;3;2014-08-13;G;1;100
TIF075;Miljöfysik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0105;Projekt;4,5;2014-08-13;3;1;100
KMG042;Molekylärbiologisk metodik;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0113;Laboration;2;2014-08-13;G;1;100
PPU060;Människa maskinsystem;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0106;Projekt;7,5;2014-08-13;3;1;100
FUF045;Speciell relativitetsteori;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0106;Tentamen;4,5;2014-08-13;4;1;100
LUP585;Design och emotionell upplevelse, uppdragsutbildning;-;-;0106;Tentamen;7,5;2014-08-12;4;2;100
TIF060;Experimentell fysik: spektroskopiska metoder;MPPAS;FYSIK OCH ASTRONOMI, MASTERPROGRAM;0105;Laboration;7,5;2014-08-12;3;2;100
SJO727;Fartygsförlagd utbildning, block 2;TISJL;SJÖINGENJÖR;0112;Övning, del A;0;2014-08-12;G;1;100
SJO727;Fartygsförlagd utbildning, block 2;TISJL;SJÖINGENJÖR;0212;Övning, del B;7,5;2014-08-12;G;1;100
SJO727;Fartygsförlagd utbildning, block 2;TISJL;SJÖINGENJÖR;0312;Övning, del C;7,5;2014-08-12;G;1;100
SJO729;Fartygsförlagd utbildning, block 4;TISJL;SJÖINGENJÖR;0312;Övning, del C;7,5;2014-08-12;G;3;100
TME102;Fordonsdynamik, fortsättningskurs;MPAUT;FORDONSTEKNIK, MASTERPROGRAM;0111;Tentamen, del A;4,5;2014-08-12;3;1;100
MVE800;Förberedande introduktionskurs i matematik;CA;-;0106;Tentamen, del A;4,5;2014-08-12;G;1;100
MVE800;Förberedande introduktionskurs i matematik;CA;-;0206;Tentamen, del B;3;2014-08-12;G;1;100
ARKX03;Masterexamensarbete vid Arkitektur;TKARK;ARKITEKTUR;0108;Examensarbete;30;2014-08-12;G;2;100
TDA367;Objektorienterat programmeringsprojekt;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0109;Projekt;7,5;2014-08-12;3;1;100
ARK445;Att undersöka arkitektur 1;TKARK;ARKITEKTUR;0111;Projekt, del A;1,5;2014-08-11;G;3;100
ARK445;Att undersöka arkitektur 1;TKARK;ARKITEKTUR;0211;Projekt, del B;1,5;2014-08-11;G;3;100
ARK450;Att undersöka arkitektur 2;TKARK;ARKITEKTUR;0111;Projekt, del A;1,5;2014-08-11;G;6;100
ARK450;Att undersöka arkitektur 2;TKARK;ARKITEKTUR;0211;Projekt, del B;1,5;2014-08-11;G;6;100
ARK455;Att undersöka arkitektur 3;TKARK;ARKITEKTUR;0111;Projekt, del A;1,5;2014-08-11;G;6;100
ARK455;Att undersöka arkitektur 3;TKARK;ARKITEKTUR;0211;Projekt, del B;1,5;2014-08-11;G;6;100
AFT061;Boendets rum;TKARK;ARKITEKTUR;0311;Projekt, del C;3;2014-08-11;G;1;100
BOM160;Bärande konstruktioner;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0111;Konstruktionsövning + lab;3;2014-08-11;G;1;100
KKR072;CFD för ingenjörer;MPISC;INNOVATIV OCH HÅLLBAR KEMITEKNIK, MASTERPROGRAM;0207;Projekt;3,5;2014-08-11;3;1;100
MTTX01;Examensarbete vid Material- och tillverkningsteknik;TIDSL;DESIGN OCH PRODUKTUTVECKLING, HÖGSKOLEINGENJÖR;0105;Examensarbete;15;2014-08-11;G;2;100
MMK221;Funktionsbaserat materialval;MPAEM;MATERIALTEKNIK, MASTERPROGRAM;0107;Projekt;7,5;2014-08-11;5;1;100
MVE800;Förberedande introduktionskurs i matematik;CA;-;0106;Tentamen, del A;4,5;2014-08-11;G;51;100
MVE800;Förberedande introduktionskurs i matematik;CA;-;0206;Tentamen, del B;3;2014-08-11;G;43;100
FFM071;Gravitation och kosmologi;MPPAS;FYSIK OCH ASTRONOMI, MASTERPROGRAM;0101;Tentamen;7,5;2014-08-11;5;1;100
TME017;Hållfasthetslära;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0113;Tentamen;5;2014-08-11;3;3;75
TME017;Hållfasthetslära;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0113;Tentamen;5;2014-08-11;U;1;25
SSYX02;Kandidatarbete vid Signaler och system;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0206;Projekt, del B;15;2014-08-11;3;1;100
EMI084;Kretsanalys;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0211;Inlämningsuppgift;1,5;2014-08-11;G;1;100
EDA480;Maskinorienterad programmering;TKDAT;DATATEKNIK, CIVILINGENJÖR;0204;Tentamen;4,5;2014-08-11;3;1;100
ARKX03;Masterexamensarbete vid Arkitektur;TKARK;ARKITEKTUR;0108;Examensarbete;30;2014-08-11;G;1;100
MVEX03;Masterexamensarbete vid Matematiska vetenskaper;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0108;Examensarbete;30;2014-08-11;G;1;100
